dosageFrom,dosageTo,expenditureFrom,expenditureTo,NK_ApplicationArea,NK_Indication,NK_Measure,NK_TimeMeasure,serialNumber,waitingPeriod
0.100000,NULL,NULL,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,EA6C3B42-61BD-48B3-A011-D4FD8EDC7E7F,NULL,NULL,22,NULL
NULL,NULL,1.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,ED86FF23-FA25-4A8A-BF0F-928DC118F829,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,9,2
NULL,NULL,1.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,EE04D191-FB34-4F17-9144-C16162677BDF,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,28,3
0.100000,NULL,NULL,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,EED2AF6B-8CBD-40A6-B636-F594431DBB4A,NULL,NULL,5,NULL
NULL,NULL,0.500000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,4B2D8DE4-A935-4D6F-A766-9D905F1005F5,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,22,NULL
NULL,NULL,1.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,A15F41C0-6BF4-4617-AD7D-584478573C2D,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,23,NULL
NULL,NULL,1.000000,1.500000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,F7777DF6-776B-4F1F-B2B2-3D2D4B4B6A8E,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,24,NULL
NULL,NULL,5.000000,50.000000,4B077AA2-A7D9-4389-9EEE-97387CE6612D,5D0BECE9-B26A-4B61-9A8C-750E8E199ADF,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,5,0
NULL,NULL,5.000000,50.000000,167CF608-6733-4802-B1A1-2B4DFA3FF980,8792A52E-FA83-49D8-828B-4F3C86031CB7,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,6,0
NULL,NULL,750000.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,0E9ECAC4-F7F9-408D-9703-ED70015E8F0E,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,7,NULL
NULL,NULL,750000.000000,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,154FA31C-D961-4074-AA37-4EE7ED1A4FEF,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,1,NULL
NULL,NULL,750000.000000,NULL,85575C30-3421-425D-BE97-53343516987F,48744878-7B3A-4B8E-86DF-FBC6682C7850,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,4,NULL
NULL,NULL,750000.000000,NULL,AD8A22A6-F87C-41C7-B2CF-AE852EA26CBC,498C684E-9B6E-4D29-89E8-DDDAFBC44AEE,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,6,NULL
NULL,NULL,750000.000000,NULL,18C98256-F447-45D8-B653-2DC827F7E15A,6D717C68-1ECA-45E0-BF26-6462DA606BF7,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,3,NULL
NULL,NULL,750000.000000,NULL,46763FF9-FEC9-42C2-8D65-0757802CA9A4,CBFBFA43-32A6-4A59-A2E6-87224D956E03,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,2,NULL
NULL,NULL,1.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,00F0003B-2A6B-48F3-924F-457BBF1E96E0,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,35,2
NULL,NULL,0.800000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,09EA4429-9681-4928-AFA1-F75061DC8F4D,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,4,NULL
NULL,NULL,0.400000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,0C716136-C5CA-463F-B730-8C8ED7908599,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,5,NULL
NULL,NULL,1.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,11948EAF-148E-494E-9DF1-CF95B586C5D9,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,47,2
NULL,NULL,1.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,14216A29-6D1C-4BBC-BF4B-E12FB27313BB,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,29,2
0.100000,NULL,1.000000,NULL,18C98256-F447-45D8-B653-2DC827F7E15A,17705B0C-B622-438D-876E-D60BFBA507B1,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,45,3
NULL,NULL,1.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,1BFBCAD0-1C7D-452B-9335-5C05EEA655AE,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,13,2
NULL,NULL,1.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,1EE047F9-89B4-42F1-8E5F-AAF4C25B468F,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,3,1
NULL,NULL,1.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,21A7B3D7-3ADC-4CA4-8BC5-08A916703BC7,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,40,2
NULL,NULL,1.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,28A97827-283B-48FE-AFA4-85E3DA0F8331,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,21,3
0.100000,NULL,NULL,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,29C1AF2A-6269-403E-B7F6-885237219507,NULL,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,18,3
NULL,NULL,1.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,373445BA-A8CB-4DDB-B736-0AE63E2EA84F,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,36,NULL
NULL,NULL,1.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,3F9EEF8C-510A-4E48-992C-8F3BAB6EC162,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,37,7
0.100000,NULL,NULL,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,4881B295-2F7A-43AD-8B0F-32351E63FE8A,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,19,NULL
NULL,NULL,1.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,5D80D65D-4A69-41A2-B729-FE4F6245BF62,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,42,NULL
NULL,NULL,1.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,62B33BD1-8546-4D33-AD84-5E14865C16B5,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,10,2
NULL,NULL,1.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,66F630B4-575F-4CD3-BECA-566946F0AAEC,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,26,NULL
0.100000,NULL,1.600000,NULL,85575C30-3421-425D-BE97-53343516987F,688C4572-C13C-4D1C-9257-4310D9E9F99B,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,8,3
NULL,NULL,1.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,6E0D8A05-0737-4D27-BE30-9F246C5B0412,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,14,2
NULL,NULL,1.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,740BBC47-FBF8-4FF3-BB98-EB577BDAF602,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,1,2
NULL,NULL,0.800000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,78893B14-E35D-4D44-AB08-C41BCD03AFFD,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,28,NULL
NULL,NULL,NULL,1.500000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,7CD99D19-C968-4A21-A446-5D7ED600F4D7,NULL,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,6,35
NULL,NULL,NULL,1.500000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,848AC789-BB5C-4FDF-8977-8AC865F02B7D,NULL,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,2,35
0.300000,NULL,NULL,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,094B5EF8-1AA1-4ADE-BFD8-8CACCB7A60DD,BF45D8F6-A560-441D-8BB4-E266EB9790AD,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,60,3
NULL,NULL,5.000000,NULL,85575C30-3421-425D-BE97-53343516987F,09C3B81E-BAD4-48CC-9A57-7A64A6BC851A,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,70,NULL
0.300000,NULL,4.800000,NULL,85575C30-3421-425D-BE97-53343516987F,1329FFB1-B85B-443B-8624-7EB06CF725F9,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,73,NULL
0.300000,NULL,4.800000,NULL,85575C30-3421-425D-BE97-53343516987F,16E3EAC1-7821-4142-8C6E-240189309DF6,BF45D8F6-A560-441D-8BB4-E266EB9790AD,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,56,8
NULL,NULL,3.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,1AC256D3-D118-4A15-A42A-339F859684CF,BF45D8F6-A560-441D-8BB4-E266EB9790AD,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,96,1
0.300000,NULL,NULL,NULL,18C98256-F447-45D8-B653-2DC827F7E15A,3128F1D7-839F-460B-8AD2-35E5675C061D,NULL,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,77,3
NULL,NULL,3.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,4BAEE111-C74A-4E93-8710-495A4AD9A78C,BF45D8F6-A560-441D-8BB4-E266EB9790AD,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,86,1
NULL,NULL,3.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,55920698-0A2C-4CF7-8DCC-1E2732D1C388,BF45D8F6-A560-441D-8BB4-E266EB9790AD,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,87,1
NULL,NULL,5.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,5CB5BD5F-06F1-4F34-A98D-D63215E9AB16,BF45D8F6-A560-441D-8BB4-E266EB9790AD,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,51,3
0.200000,NULL,3.200000,NULL,46763FF9-FEC9-42C2-8D65-0757802CA9A4,5EE039AE-6F76-42F1-A151-C6D8166CC026,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,71,NULL
0.200000,NULL,3.200000,NULL,85575C30-3421-425D-BE97-53343516987F,6123C380-F549-4A99-BC44-BD296451A4EA,BF45D8F6-A560-441D-8BB4-E266EB9790AD,5884D715-A236-4FAB-B563-6755592E3583,79,2
0.200000,NULL,3.200000,NULL,85575C30-3421-425D-BE97-53343516987F,6C17D90E-19CB-440F-9EAE-4BCF09832F80,BF45D8F6-A560-441D-8BB4-E266EB9790AD,5884D715-A236-4FAB-B563-6755592E3583,91,3
0.300000,NULL,3.000000,NULL,18C98256-F447-45D8-B653-2DC827F7E15A,7342B175-EC59-43AC-9B0F-E0D9D31BD494,BF45D8F6-A560-441D-8BB4-E266EB9790AD,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,80,3
0.300000,NULL,4.800000,NULL,85575C30-3421-425D-BE97-53343516987F,779F794A-44F4-414F-A0A6-B230DDF6D4C6,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,46,0
0.300000,NULL,3.000000,NULL,18C98256-F447-45D8-B653-2DC827F7E15A,7C18B738-B682-4A79-B110-1E45EB17E2F0,BF45D8F6-A560-441D-8BB4-E266EB9790AD,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,58,3
0.300000,NULL,NULL,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,7D2D7FD6-F1B3-404B-886C-41470D681215,NULL,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,74,3
NULL,NULL,1.500000,NULL,18C98256-F447-45D8-B653-2DC827F7E15A,F1FCA23D-5CC2-4E9C-9D04-03E56BCA6AAE,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,3,NULL
NULL,NULL,3.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,8062023F-9221-462C-8B74-B4C69648C354,BF45D8F6-A560-441D-8BB4-E266EB9790AD,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,89,1
NULL,NULL,5.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,83C44386-5C2A-446B-BDBE-A4ED134F85D7,BF45D8F6-A560-441D-8BB4-E266EB9790AD,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,59,3
1.000000,2.000000,10.000000,20.000000,85575C30-3421-425D-BE97-53343516987F,87FA8CA0-DBFD-458A-9053-45FE2064C07A,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,52,0
0.300000,NULL,NULL,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,8A2C499A-D14D-40BD-BCD6-CCA0D77C5237,NULL,NULL,45,NULL
NULL,NULL,3.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,9245AEC0-5206-4B06-9635-E9C1ED98CB8F,BF45D8F6-A560-441D-8BB4-E266EB9790AD,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,88,1
0.500000,NULL,NULL,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,9986F303-03A5-4F9F-A1ED-6F8E6F2129B4,NULL,NULL,48,NULL
0.300000,NULL,NULL,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,99CF4A84-5B53-417B-9468-45D53F69BE54,NULL,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,82,3
NULL,NULL,5.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,9E9B0E76-863C-4A9B-90E5-82575E1E57FD,BF45D8F6-A560-441D-8BB4-E266EB9790AD,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,57,3
NULL,NULL,3.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,A2C61B57-F2B5-4725-AE39-4B9A8D81E199,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,85,NULL
NULL,NULL,3.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,AB164573-93A5-44C7-9FDC-1CF914DBFF16,BF45D8F6-A560-441D-8BB4-E266EB9790AD,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,90,1
0.400000,NULL,4.000000,NULL,18C98256-F447-45D8-B653-2DC827F7E15A,B5F97027-334F-4F18-A7D1-216BF3FE9415,BF45D8F6-A560-441D-8BB4-E266EB9790AD,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,76,3
0.400000,NULL,4.000000,NULL,18C98256-F447-45D8-B653-2DC827F7E15A,D4664EC3-CF02-4C72-B670-BC40E82B4391,BF45D8F6-A560-441D-8BB4-E266EB9790AD,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,66,3
1.000000,1.500000,10.000000,15.000000,85575C30-3421-425D-BE97-53343516987F,D79E32AA-3375-4ECA-B461-AB5623E4BE49,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,75,0
0.200000,NULL,3.200000,NULL,46763FF9-FEC9-42C2-8D65-0757802CA9A4,E2FFC246-A2D8-42B9-B41F-323ADF58FE0A,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,55,0
0.300000,NULL,NULL,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,E3A3CBF0-14CB-4FCB-B207-FEF909F729B6,NULL,NULL,49,NULL
0.400000,NULL,NULL,NULL,18C98256-F447-45D8-B653-2DC827F7E15A,FB2B6D08-98ED-421E-B918-B414225E7326,NULL,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,78,3
NULL,NULL,5.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,FC4D6040-3724-42D5-94DE-AFCCFC47DF12,BF45D8F6-A560-441D-8BB4-E266EB9790AD,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,47,3
0.175000,NULL,2.800000,NULL,46763FF9-FEC9-42C2-8D65-0757802CA9A4,B1722BF9-A981-45F3-B79D-2D714EE8A1F1,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,4,0
0.175000,NULL,2.800000,NULL,46763FF9-FEC9-42C2-8D65-0757802CA9A4,CED0809F-87B5-45CC-AEFE-F69E70E0597D,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,3,0
NULL,NULL,3.000000,5.000000,4B077AA2-A7D9-4389-9EEE-97387CE6612D,183DE1B9-1160-44D5-9E36-CDB17564DA88,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,2,NULL
NULL,NULL,3.000000,5.000000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,F94B0161-C1E7-4A3F-851E-0A330A4F79BB,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,1,NULL
NULL,NULL,0.350000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,04155933-3727-4339-95AA-13857BB7A177,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,3,6
NULL,NULL,0.250000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,133218E5-7AB3-41EC-91E4-D6736FD9E524,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,1,NULL
2.500000,NULL,NULL,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,19ADB29B-FA67-44DA-896A-5E689B327FE1,NULL,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,1,3
2.500000,NULL,NULL,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,4BF7E3FA-C2F1-4BE5-AC61-787C9AF79035,NULL,NULL,3,0
2.500000,NULL,25.000000,NULL,18C98256-F447-45D8-B653-2DC827F7E15A,72B4E318-0844-4258-B091-281EAFB6D3A7,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,2,3
0.030000,NULL,0.480000,NULL,85575C30-3421-425D-BE97-53343516987F,0C2B5858-ABB0-4ABE-8CC0-7215C8DBDE82,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,27,0
NULL,NULL,1.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,11CC463B-D0E0-4E87-A689-CB6531AFFB56,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,40,0
NULL,NULL,0.600000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,165F3FE2-FB50-4EF7-A2F6-DE46828F9DAB,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,42,3
NULL,NULL,1.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,2645D06D-325E-4F85-90BF-E59561F26F92,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,38,3
NULL,NULL,1.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,560A4846-F167-4A74-91C2-4CB2AC563558,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,34,0
NULL,NULL,1.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,61465019-DA39-41F0-B333-E3F64D5AFE44,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,41,3
NULL,NULL,1.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,66FDC15A-8ED0-436A-A449-F5729D3D4432,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,35,0
NULL,NULL,1.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,80C4308A-8D80-496B-A8AE-255DAF9DCB17,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,30,0
NULL,NULL,0.500000,1.000000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,81787DA2-34E1-427D-BD88-05DEFC6483D5,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,29,0
NULL,NULL,1.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,83140F05-F028-44CC-910E-004C7EBD012C,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,31,0
NULL,NULL,1.500000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,94E86059-CF7A-4034-8DD5-B67FDBD0A37C,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,36,0
NULL,NULL,1.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,9CB00F71-3FCE-4DFC-B849-6FD7E1B5F100,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,37,0
0.025000,NULL,0.400000,NULL,46763FF9-FEC9-42C2-8D65-0757802CA9A4,A52DC37B-C010-4879-966E-3C0195E2F00B,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,26,NULL
NULL,NULL,1.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,B860F205-5E63-44CF-B0BC-923273E9512F,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,33,3
0.030000,NULL,0.480000,NULL,85575C30-3421-425D-BE97-53343516987F,CA4108D4-9546-4FCD-87C1-35A691644CF0,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,39,0
NULL,NULL,1.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,D59CC40F-8759-4C63-8DA2-3F8916876778,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,28,3
NULL,NULL,1.500000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,EF5B0FDD-386D-4839-B6BE-DCA6AA4B84B0,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,32,0
NULL,NULL,NULL,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,1202BBF8-6EA2-4FD6-B275-47B5F8FF4965,NULL,NULL,34,NULL
NULL,NULL,5.000000,NULL,85575C30-3421-425D-BE97-53343516987F,17F12D73-592C-40D0-83E1-A31D0489BA53,789F3118-210F-4859-81B3-47016A1E2240,NULL,33,NULL
NULL,NULL,5.000000,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,31D504D8-F2A8-4177-82A3-BA8C685A40C6,322BEE68-FE4C-4F05-B3CF-BF2BAB3ADF07,NULL,32,NULL
NULL,NULL,NULL,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,8CDBDC82-A082-4587-B419-BCCE37DE6AE4,NULL,NULL,36,NULL
NULL,NULL,NULL,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,E2596BB8-CFF5-408D-B065-48421B697581,NULL,NULL,35,NULL
1.000000,NULL,NULL,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,1FECF3D6-0C21-460F-864E-02089FABBA33,NULL,NULL,6,NULL
1.000000,NULL,NULL,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,3DFEC609-7E75-459F-AF0B-D1C91FAB6C1C,NULL,NULL,3,NULL
1.000000,NULL,NULL,NULL,18C98256-F447-45D8-B653-2DC827F7E15A,5B79C3FE-DB6E-45FA-A793-47215F73CB0D,NULL,NULL,4,NULL
1.000000,NULL,NULL,NULL,85575C30-3421-425D-BE97-53343516987F,9DE5C29F-982E-4B37-8F37-499E11E3D1FA,B285A6FC-8332-4294-A263-7474D97494DD,NULL,2,NULL
1.000000,NULL,NULL,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,CC656C59-9D5F-4D45-A6E6-B9E3D5A67DFC,NULL,NULL,5,NULL
1.000000,NULL,NULL,NULL,46763FF9-FEC9-42C2-8D65-0757802CA9A4,E1E31F99-79B7-4B74-B21F-446DB10676C6,B285A6FC-8332-4294-A263-7474D97494DD,NULL,1,NULL
NULL,NULL,0.150000,0.200000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,05551DDB-D99A-4201-94BD-C2B3334B2B53,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,6,NULL
NULL,NULL,0.150000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,B94354F5-C15D-45B6-A991-D1DB3B0FF8C5,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,5,NULL
NULL,NULL,1.500000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,0AC478AC-C623-4BB4-8A98-D8EC64BAC9EB,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,16,0
NULL,NULL,1.000000,1.500000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,2884E063-93DA-48BE-8B1C-9BB96D095A2F,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,14,0
NULL,NULL,1.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,419E4285-5E42-4C45-A507-83802B331C5C,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,13,0
NULL,NULL,1.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,5A5C488C-20D4-45FF-BB72-F85041B5D227,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,17,0
NULL,NULL,1.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,B69DE0D1-B41E-4B7D-A79F-C3AD1369DE71,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,15,0
NULL,NULL,1.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,F2C695D8-8CB8-4654-B677-C3E3BDDB0ABA,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,12,0
NULL,NULL,1.100000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,05ED827B-32B5-406F-9AB4-1728CB3D2254,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,57,0
NULL,NULL,1.100000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,2D9452CB-DB78-4BFB-A377-01EC99E14D14,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,54,NULL
