NK_Codetable_Culture                 NK_Codetable_Culture_AdditionalText  NK_Codetable_Parent_Culture          NK_Culture                           NK_Indication
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 589533B5-11C6-41EF-95D9-8EE4DA107C70
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 5A18A6E1-1899-45C2-A180-CCC4DD16645F
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 5B073A78-5D52-4D96-A50C-DDE040E732B5
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 5DD419BB-E207-4CB7-B0BD-4EB2659B3BE8
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 5FB603C3-4F3D-4E16-BB31-F9605075774D
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 6130D626-A0C9-4772-853F-BA1BE10D3EEA
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 61E12B02-4A33-49FF-8487-5F7E7DFDB208
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 6E9AC441-35AA-41B6-A604-CD42DFCFC12B
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 73CC0EA6-ADAB-46CC-8185-0525F33393F8
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 7A2AA748-AAD1-4916-AF06-A86589ABF253
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 7C6CEEFB-1CA4-445E-8233-572B11AD166B
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 809CD1F5-663E-4990-88F8-9FAF60FED2B5
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 822D6C76-9E03-4698-87EF-FF7E04B0EB50
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 83C4E602-B955-44A5-BF82-9A21C2453AB1
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 84A125A5-4AD8-41B9-92E9-04A3596690C1
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 855CE30A-0E60-4143-8355-719E4342B32C
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 87774C5E-6107-4473-A469-12D9D986BC52
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 8AB8564B-5CAC-48DD-898A-2B9D12681E3B
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 8D64E974-5CBD-48FF-A03B-2CBDE1F01425
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 91AA75D7-D1A1-46B8-BD57-6D2421BAF02F
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 92074454-2502-4B84-A27A-416758116D14
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 9E282E75-7AFF-4535-82DA-01B0A6C577A0
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 9ECB1BAD-D3E6-4F6C-A9A3-BE6F80A6CA3D
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 9F840D1F-570C-4E94-BF85-007B416353EC
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 A2228EC0-7904-4E07-B2D3-DF4A2A6B310B
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 A2D2EC96-6A24-4298-A747-EA45A80B0AE5
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 A6615582-C34B-44D1-9B2A-5C3A0C427A95
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 AADDF33F-2E11-48D6-883A-2FE55036032D
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 AB164573-93A5-44C7-9FDC-1CF914DBFF16
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 B09F0B18-3049-478E-BC9B-CF00D04FF9F2
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 B0DAA715-01FA-4199-9708-146905C86702
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 B7A8202B-9801-4C2B-AAC1-049EEC918C93
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 B8A40B64-E2E5-4CD4-96FA-C8869A1AEC67
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 BA168475-4FE5-4C49-B578-F11198F66406
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 BD556C49-D3A5-426C-9851-9D34DB64F31B
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 BD603486-079C-4B80-B119-706809A7A3F9
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 C0521589-CC63-484E-9417-3712E91B91D4
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 C29C559F-9473-4481-8442-B0DDDCB7ABA4
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 C353106A-D172-4759-BF41-68BD02CC94C1
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 C38BBCD3-093B-4DFB-A051-606FA834F2AA
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 D0707FBA-6BFA-416C-B18C-863A723FD9B8
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 D073925A-B420-4154-B892-861AA1512ED4
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 D2A07A08-0B21-4A78-ADAC-1355FC107D08
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 D41FB278-DBFE-41AB-A0F1-993C98BA7620
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 D792AF98-5F5F-48BE-B3CF-0B703A1A3136
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 D936C07F-E0A5-4F69-BAB5-0EDC3FDD5955
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 DB1450C6-0F5A-4F2E-A4AC-E0A7C5809033
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 DB5F2E29-2D0C-4E7F-B208-03764672C352
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 DBB34229-23ED-41C7-A8E6-6B9845562C65
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 DD7E1B81-13BA-4F86-8AB3-7BFC714BBD05
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 DF01C1A4-AB0B-46DD-9E05-F66DDBE44FB4
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 DFDC6A2F-C872-4FA4-BA9A-85BECFEE9F7B
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 E54894EA-4279-4C05-AF91-5490D9F8AD55
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 E6FD3001-2E41-4275-8E41-340571DF7C25
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 E87393E4-67D2-4338-86DB-CE9DB6A42D24
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 E95F5D77-60DF-4F9A-932A-DF555D8CABE2
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 F08E7DB1-034A-4906-8104-0F4375F5AED9
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 F1120F9B-52BB-4840-B763-1130A98F774B
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 F4658473-1280-4B59-8B51-561BD1CF6817
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 F8E9F72F-F94B-43E6-983F-5F82F9E71ACA
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 FBDB1CA4-0705-4F1F-86F8-E64761C7DBEF
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 FD0A6701-B710-49D2-BFE0-A61F37550715
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 FD16D508-1221-4EE8-9278-506F08D5B5B2
037E11B2-128A-4194-9A5B-A3E980AE4113 NULL                                 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 FF1196B5-98A7-418C-9F3E-1F5E5E17473C
037E11B2-128A-4194-9A5B-A3E980AE4113 AC5D5D70-94DB-4951-A86E-06B78DCC4F6A 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 8B83537E-5783-4291-B795-4AB4834012BB
037E11B2-128A-4194-9A5B-A3E980AE4113 AC5D5D70-94DB-4951-A86E-06B78DCC4F6A 5AC11C43-B41E-4823-8515-E991D4EA1B3C 119C8B2D-3C51-4736-8B9B-1B016B1D2456 C0D2B31C-C336-4337-9302-0103CAB0B8B0
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 01055D2C-5248-444A-9F3D-10EA75DE68D6
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 05551DDB-D99A-4201-94BD-C2B3334B2B53
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 05B52855-6100-4D1E-9F60-206B0EC62C9F
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 05C73E40-4756-4524-92C3-E78D619D4838
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 05D2B614-7CA8-4445-801E-D62CF5998C5C
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 064C77B1-679F-41A3-9124-DED93E47C2EB
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 08D35C1C-5DDA-462E-9131-626A507313E4
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 099448CE-4E66-4F21-A1FE-E8447D751A37
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 09A9D0E8-2F81-4279-9BD7-C2C4833D1275
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 0A99AEE8-0C74-49C0-8AB4-1D987D2E3795
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 0BCEA5F5-5BFC-41D3-8475-332FF377B0AB
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 0C716136-C5CA-463F-B730-8C8ED7908599
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 0FB8680A-AD62-458F-B6FF-A419077A86CA
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 1095B5CD-7F9F-45F2-9430-CD7DC5F57D68
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 11EF8C4E-C992-415A-BB90-EDFA9A83DF8C
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 12531972-A376-48F4-B821-92A21196153B
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 12B6EE35-A461-460F-9E2A-E5D4DE720E56
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 141CEF76-65E1-4885-BA1B-51CE81FB785B
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 1446188D-D9CB-4ECE-87D5-C208CAC7E1AB
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 14B81342-EEDD-4A1F-A72F-91B07827431B
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 176F5F3D-332C-4B93-87B9-9C5CCCA3C717
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 185D5595-BF5D-47F1-89DE-349120FBE0F7
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 1D9A2F19-63A8-4B79-AB9C-3F5C4D9508F0
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 1E1C07DA-BC28-4FCD-982E-9A1D9E0AA98B
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 22269304-2372-4460-AE49-719E7E94006E
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 2376D663-A843-4E2B-A1A9-9D9F06FE5F97
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 24674116-94DE-4896-816A-C9D976A3F940
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 24EA3BF2-EEA7-491E-9E5D-D09B521B13B7
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 254A7A83-8FFC-4484-B884-4A31817E5798
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 2702099D-60E4-4698-A8F5-29BFE0941831
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 28E2B9B8-97B7-4FB2-8251-A17792B916F1
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 31142C84-D321-4CA1-96F1-9E9B32FA1FD9
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 35276E7C-6BDF-4F1D-93A9-3DCC2BB49C43
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 362D5AE5-4AFB-4F27-8BCE-605CEC9DA7C2
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 36BEE14C-555D-494A-AC26-5CD360124F2E
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 38B564C2-36EE-4403-A66A-830045F26BE6
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 39C7EECC-0DC6-49F7-96F8-1666EEB47C3B
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 3BABD10B-7A8D-4735-8DA7-06879D37534D
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 3C6B6A5E-FC1E-4B8D-A565-7228C0C2C425
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 3FDCD1C0-32C5-41B4-B913-F9B1EC7AB905
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 40B6D645-9B61-48A1-AA4C-B82B787AEBC5
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 40CC13A7-2584-499C-A4AB-97CCB6B4138D
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 4210F32B-A3E1-4AF7-A12B-72545C5312E0
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 486BF030-578F-4F1E-9C7D-F5E4256A2D07
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 4AD107D0-3943-47CF-8A48-07FE351E0531
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 521E25BC-B89B-4B6A-B152-95C9231BB9ED
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 52580AD0-38CB-4413-86B0-8931CC29C52C
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 530EF92C-0F72-4110-995E-8E4DFD6D2C40
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 53261739-EBAA-4CB5-999F-CD9FD19138E4
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 5523988D-A9C2-42AD-95A5-A0C5502205FC
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 57A8715B-2FC6-4E2A-A6C9-652DB1FCD2C0
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 5C847F5A-B48F-44A5-B2FB-7C8CE1CEBB67
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 5DE065C3-03A5-4CA5-BCAD-8104CB034BE0
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 5FAED3D0-52C3-4AEE-B7F6-7E5091A8D5E1
048FDB44-710A-4801-849C-72F1A458DB82 NULL                                 8B5A3E2B-2534-4FC0-84C5-685915165A77 48FD4D1F-2898-42D5-A505-CADA88BBECA6 5FE0BFE0-44F7-4A32-8E1B-2DFC8F06C63B
